image,title,rating,description,ingredients,total time
https://pinchofyum.com/wp-content/uploads/Plantain-Stew-2-2-183x183.jpg,Plantain and Pinto Stew with Aji Verde,4.2,"Our new favorite warm and nutritious stew filled with pinto beans, plantains, tomatoes, kale, and lots of cozy spices. Top it with a swizzle of a spicy green sauce called aji verde and you’re in flavor town.",cumin chili powder plantain garlic pinto bean mayonnais red bell pepper juic lime fireroast crush tomato white onion paprika veget broth cilantro queso fresco jalapeo pepper kale,45 minutes
https://pinchofyum.com/wp-content/uploads/Portobello-French-Dip-2-183x183.jpg,Portobello French Dip with Horseradish Aioli,4.3,"These Portobello French Dips are about to change your life! Roasty portobello strips, golden caramelized onions, melted Provolone cheese, zippy horseradish aioli, all piled on a warm, crusty roll.",horseradish portobello mushroom cap steak season worcestershir garlic crusti sourdough roll onion white wine soy sauc mayo butter provolon chees beef veget broth,45 minutes
https://pinchofyum.com/wp-content/uploads/Creamy-Kale-Pasta-2-183x183.jpg,Creamy Kale Pasta,4.5,"This Creamy Kale Pasta is fresh, easy, and DELICIOUS. Chewy bowtie pasta, coated in a light, salty, barely-creamy sauce, flecked with red pepper flakes and little bits of tender sautéed garlic kale.",caper pit oliv farfal parsley garlic pine nut juic lemon white wine butter vegan butter black pepper basil kale lemon juic,30 minutes
https://pinchofyum.com/wp-content/uploads/Creamy-Tomato-Lasagna-5-183x183.jpg,Creamy Tomato Lasagna Florentine,4.3,"This Creamy Tomato Lasagna Florentine is so deliciously comforting and simple. Noodles, tomato sauce, and a creamy spinach layer!",mozzarella chees italian season oregano flaxmeal garlic egg spinach veri tini dust nutmeg squeez lemon juic parsley parmesan chees tomato sauc parmesan chees cottag chees,1 hour 5 minutes
https://pinchofyum.com/wp-content/uploads/Homemade-Oreos-Square-183x183.jpg,Old School Homemade Oreos,4.2,"Life-changing Homemade Oreos that are soft, buttery, moist, perfectly dense chocolate cookies stuffed with cream cheese frosting. SO GOOD. ",cream chees egg vanilla devil food cake powder sugar butter,45 minutes
https://pinchofyum.com/wp-content/uploads/red-curry-square-183x183.jpg,Red Curry Lentils,4.1,"Red curry lentils is my all-time favorite lentil recipe. Thick, creamy, saucy, and perfect as leftovers. Plus it’s healthy and easy!",red curri past cayenn pepper ginger tomato pure garlic garam masala curri powder coconut milk cream turmer sugar cilantro rice onion butter lentil,45 minutes
https://pinchofyum.com/wp-content/uploads/ALDI-Full-Size-Biscuits-and-Gravy-Egg-Bake-1-2-183x183.jpg,Biscuits and Gravy Egg Bake,4.4,"Biscuits and Gravy Egg Bake! YES! A casserole-style dish of fluffy eggs and cheddar baked up with little bites of tender flaky biscuit pieces, and buried under a blanket of creamy green chile sausage gravy.",pueblo lindo green chile cheddar chees simpli natur organ whole milk flour appleton premium pork sausag butter tube bake hous buttermilk biscuit simpli natur organ cage free egg,1 hour
https://pinchofyum.com/wp-content/uploads/Peppermint-Mocha-Recipe-183x183.jpg,Cozy Homemade Peppermint Mocha,4.4,"Cozy Homemade Peppermint Mocha! Creamy, minty, rich dark chocolate… SO yummy. Cozy up, grab a blanket and a book, and get your holidays on.",mint peppermint extract milk unsweeten chocol bar bake bar whip cream sugar espresso strongli brew coffe crush candi cane,15 minutes
https://pinchofyum.com/wp-content/uploads/Veggie-Korma-Square-183x183.jpg,Cozy Veggie Korma,4.3,"Cozy Veggie Korma! A boatload of comforting vegetables like potatoes, bell peppers, and green beans, and a creamy golden sauce with onion, garlic, ginger, warming spices. So comforting!",cream plain fullfat yogurt ginger paneer garlic coriand green bean cinnamon cardamom pod red bell pepper garam masala turmer cumin gold potato cilantro rice onion butter red pepper flake,50 minutes
https://pinchofyum.com/wp-content/uploads/Best-Instant-Pot-Mashed-Potatoes-183x183.jpg,The Best Instant Pot Mashed Potatoes,4.3,"These Instant Pot Mashed Potatoes are so, so good! They are so creamy, so fluffy, and laced with garlic herb flavor. From start to finish in 30 minutes, all in one pot!",garlic stick butter cream chees sour cream parmesan chees broth milk herb potato,30 minutes
https://pinchofyum.com/wp-content/uploads/Thanksgiving-Sheet-Pan-Sides-4-183x183.jpg,One-Hour Sheet Pan Thanksgiving Sides,4.2,"All the Thanksgiving sides you need – made easy in one hour! Roasted garlic mashed potatoes, herbed squash, and maple mustard brussels sprouts. Perfect for a small gathering!",special select pure mapl syrup butterbal turkey butternut squash garlic dijon mustard sour cream stuf sweet harvest whole berri cranberri sauc loven hawaiian sweet roll southern grove walnut onion simpli natur organ thyme broth milk brussel sprout southern grove cherri,1 hour
https://pinchofyum.com/wp-content/uploads/Honey-Oatmilk-Latte-Square-183x183.jpg,Oatmilk Honey Latte,4.5,"Oatmilk Honey Latte – a delicious homemade morning treat! Steaming hot, rich, and dark coffee that’s satisfyingly creamy, barely sweet, and warm-spiced.",dust cinnamon oatmilk strongli brew coffe honey,10 minutes
https://pinchofyum.com/wp-content/uploads/Sweet-Potato-Gnocchi-Recipe-183x183.jpg,Sweet Potato Gnocchi with Broccoli Rabe and Garlic Sage Butter Sauce,4.5,Sweet Potato Gnocchi! The easiest and best way to make Sweet Potato Gnocchi! Serve it with broccoli rabe and garlic sage butter sauce for a BOMB meal.,cream garlic sage whole milk ricotta chees sweet potato broccoli rabe flour butter parmesan chees,40 minutes
https://pinchofyum.com/wp-content/uploads/Sarahs-White-Chicken-Chili-Square-183x183.jpg,Sarah’s White Chicken Chili,4.6,"White Chicken Chili! One of my favorite soups. Creamy, smoky, cozy, and spicy with BIG flavor and simple ingredients. SO GOOD.",cumin jalapeo chili powder cream chees garlic pinto bean black bean yellow onion strip bacon boneless skinless chicken thigh chicken broth tomato green chile,40 minutes
https://pinchofyum.com/wp-content/uploads/Chocolate-Chip-Cookies-Recipe-183x183.jpg,The Best Soft Chocolate Chip Cookies,4.5,"These are THE BEST soft chocolate chip cookies! No chilling required. Just ultra thick, soft, classic chocolate chip cookies!",purpos flour brown sugar egg white sugar chocol chip vanilla bake soda,20 minutes
https://pinchofyum.com/wp-content/uploads/Sheet-Pan-Jambalaya-2-183x183.jpg,Sheet Pan Jambalaya,4.4,"Sheet Pan Jambalaya: maximum flavor, minimal dishes. Sausage, peppers, onions, shrimp, and cauliflower rice all roasted up on a sheet pan. Big flavor, easy dinner!",kielbasa sausag parsley cauliflow rice wildcaught shrimp red bell pepper cajun season onion butter tomato past lemon juic,50 minutes
https://pinchofyum.com/wp-content/uploads/Arroz-con-Pollo-Square-183x183.jpg,Arroz Con Pollo,4.3,"Rich and savory Arroz Con Pollo with delicious tomato flavor, juicy chicken, tender rice, lots of herbs and spices, plenty of lime juice, and a handful of jalapeño-stuffed green olives. Bright and spicy and comforting!",allspic cumin thyme bottl beer garlic bay leaf red bell pepper jalapeo serrano pepper shallot white rice crush tomato green oliv chicken broth hand cilantro boneless skinless chicken thigh tomato past squeez lime juic,1 hour
https://pinchofyum.com/wp-content/uploads/pumkin-bread-recipe-183x183.jpg,Super Moist Pumpkin Bread,4.2,"This is an easy, classic, super moist pumpkin bread recipe made with olive oil, pumpkin, and cinnamon, and topped with crunchy turbinado sugar.",purpos flour turbinado sugar milk pumpkin egg white sugar bake soda heap cinnamon butter,55 minutes
https://pinchofyum.com/wp-content/uploads/Baked-Shrimp-with-Feta-Square-183x183.jpg,Baked Shrimp with Feta and Grilled Sourdough,4.4,"The yummiest Baked Shrimp with Feta and Grilled Sourdough! Bubble up some feta, garlic, shrimp, and tomato sauce in a pan, grill some buttery crispy bread, and dunk that right on in. The simplest fancy-ish dinner!",chicken veget broth parsley lemon wedg garlic red bell pepper shallot feta chees crush tomato sourdough bread shrimp butter bread red pepper flake,35 minutes
https://pinchofyum.com/wp-content/uploads/Creamy-Red-Pepper-Pasta-Square-183x183.jpg,Creamy Red Pepper Pasta with Blistered Tomatoes,4.5,"This Creamy Red Pepper Pasta is seriously delicious and seriously vegan! Perfectly chewy rigatoni, blistered juicy tomatoes, a creamy-but-cream-less roasted red pepper sauce, all sprinkled with fresh chives and basil.",nutrit yeast cherri tomato rigatoni garlic cashew chive basil roast red pepper,35 minutes
https://pinchofyum.com/wp-content/uploads/Squash-Fettuccine-with-Pancetta-Square-183x183.jpg,Creamy Squash Fettuccine with Caramelized Onion and Pancetta,4.5,"Creamy Squash Fettuccine! Silky creamy sauce, caramelized onion, fork-twirled noodles, topped with the crispy pancetta and delicate little flakes of salty parmesan and fried sage leaves.",cream thyme veget chicken broth garlic sage peel pancetta onion fettuccin pappardel parmesan,45 minutes
https://pinchofyum.com/wp-content/uploads/Baked-Shrimp-with-Feta-Square-183x183.jpg,Baked Shrimp with Feta and Grilled Sourdough,4.3,"The yummiest Baked Shrimp with Feta and Grilled Sourdough! Bubble up some feta, garlic, shrimp, and tomato sauce in a pan, grill some buttery crispy bread, and dunk that right on in. The simplest fancy-ish dinner!",chicken veget broth parsley lemon wedg garlic red bell pepper shallot feta chees crush tomato sourdough bread shrimp butter bread red pepper flake,35 minutes
https://pinchofyum.com/wp-content/uploads/Creamy-Red-Pepper-Pasta-Square-183x183.jpg,Creamy Red Pepper Pasta with Blistered Tomatoes,4.4,"This Creamy Red Pepper Pasta is seriously delicious and seriously vegan! Perfectly chewy rigatoni, blistered juicy tomatoes, a creamy-but-cream-less roasted red pepper sauce, all sprinkled with fresh chives and basil.",nutrit yeast cherri tomato rigatoni garlic cashew chive basil roast red pepper,35 minutes
https://pinchofyum.com/wp-content/uploads/Squash-Fettuccine-with-Pancetta-Square-183x183.jpg,Creamy Squash Fettuccine with Caramelized Onion and Pancetta,4.5,"Creamy Squash Fettuccine! Silky creamy sauce, caramelized onion, fork-twirled noodles, topped with the crispy pancetta and delicate little flakes of salty parmesan and fried sage leaves.",cream thyme veget chicken broth garlic sage peel pancetta onion fettuccin pappardel parmesan,45 minutes
https://pinchofyum.com/wp-content/uploads/Chipotle-Quinoa-Burgers-Square-183x183.jpg,Chipotle Quinoa Burgers,4.6,"Chipotle Quinoa Burgers – veggie burgers you’ll want to make again and again! Filling but not too dense, crispy but not crumbly, and with all the smokiness and yumminess with none of the meat.",quinoa egg black bean chipotl pepper garlic powder panko breadcrumb,25 minutes
https://pinchofyum.com/wp-content/uploads/Broccoli-Cheese-Soup-2-183x183.jpg,Basic + Awesome Broccoli Cheese Soup,4.5,"This Broccoli Cheese Soup is easy, creamy, and a perfect cozy classic. A silky-smooth soup base, little bites of just-right broccoli and carrots, and some sharp creamy cheddar cheese to finish it off.",allpurpos flour qualiti cheddar chees chicken veget broth garlic carrot broccoli floret black pepper paprika broccoli stem onion whole milk butter,45 minutes
https://pinchofyum.com/wp-content/uploads/Lemon-Olive-Oil-Cake-Recipe-183x183.jpg,Lemon Poppyseed Zucchini Bread,4.4,"Lemon Poppyseed Zucchini Bread with zucchini, brown sugar, zested lemons, olive oil, ginger, and poppyseeds. The most healing breakfast or snack!",bake powder allpurpos flour lemon ginger vanilla extract brown sugar egg zucchini bake soda poppi seed tini nutmeg,1 hour 30 minutes
https://pinchofyum.com/wp-content/uploads/Chimichurri-Mushrooms-Square-183x183.jpg,Grilled Chimichurri Portobellos with Goat Cheese Mashed Potatoes,4.3,"These Grilled Chimichurri Portobellos are OUT OF THIS WORLD. Marinated in a punchy and vibrant chimichurri before heading to the grill, then served on top of a mountain of creamy goat cheese mashed potatoes.",chicken veget broth oregano red serrano pepper garlic portobello mushroom cap goat chees red wine vinegar cilantro russet potato butter red pepper flake,45 minutes
https://pinchofyum.com/wp-content/uploads/Coconut-Lime-Chicken-Square-183x183.jpg,Coconut Lime Grilled Chicken and Rice,4.1,"Coconut Lime Grilled Chicken Bowls! Grilled marinated chicken, fluffy rice, and excessive handfuls of mint and cilantro, finished off with a generous drizzling of big and flavorful creamy coconut lime sauce.",lemongrass past full fat coconut milk fish sauc brown sugar garlic juic lime mint rice cilantro boneless skinless chicken thigh jalapeo pepper,40 minutes
https://pinchofyum.com/wp-content/uploads/Socca-with-Whipped-Feta-Square-183x183.jpg,Socca with Whipped Feta and Tomato Salad,4.6,"Socca with Whipped Feta and Tomato Salad! HELLO. Crispy, creamy, tangy, and summery all on one plate.",cucumb cherri grape tomato feta thyme cream chees garlic white vinegar lemon juic chickpea flour herb,30 minutes
https://pinchofyum.com/wp-content/uploads/Smores-Cookie-Bowls-Square-183x183.jpg,Deep Dish S’mores Bowls For Two,4.3,"Deep Dish S’Mores Bowls for Two! A graham-cracker loaded cookie base, top it with little squares of chocolate bars, piled high with marshmallows. An ooey-gooey, golden brown, melty, cookie-loaded miracle.",bake powder heap marshmallow brown sugar white sugar egg yolk vanilla flour butter graham cracker sheet hershey chocol squar,25 minutes
https://pinchofyum.com/wp-content/uploads/Tofu-Burgers-Square-183x183.jpg,Spicy Tofu Burgers,4.2,"Spicy Tofu Burgers! YES. Crumbled tofu pressed together with lemongrass, sriracha, and fresh herbs, all browned up into a delicious flavor-bomb burger.",purpos flour cucumb lemongrass past carrot tofu basil shallot cilantro bell pepper sriracha bun mayo mint tomato past herb,55 minutes
https://pinchofyum.com/wp-content/uploads/Lemon-Herb-Pasta-Salad-Square-183x183.jpg,Lemon Herb Pasta Salad with Marinated Chickpeas,4.3,"A super fresh, super summery Lemon Herb Pasta Salad! Packed with tangy marinated chickpeas, chewy pasta, lots of herbs and garlic, lemon juice and olive oil, and a handful of parmesan to top it off.",gener squeez lemon juic parsley basil chickpea garlic juic lemon farfal pasta parmesan chees,45 minutes
